frame_path,true_label,true_intensity,predicted_label,predicted_intensity,correct_label,prob_angry,prob_happy,prob_neutral,prob_sad,prob_surprised
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036485410.jpg,sad,1,neutral,N/A,0,0.000320,0.000898,0.879968,0.117588,0.001226
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036485611.jpg,sad,1,neutral,N/A,0,0.000338,0.000873,0.851136,0.146139,0.001514
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036485813.jpg,sad,1,neutral,N/A,0,0.000389,0.000924,0.857108,0.139820,0.001760
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036486012.jpg,sad,1,sad,2.584,1,0.001149,0.001764,0.460868,0.534356,0.001863
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036486212.jpg,sad,1,neutral,N/A,0,0.000488,0.000586,0.818935,0.179048,0.000944
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036486413.jpg,sad,1,neutral,N/A,0,0.000379,0.000913,0.850414,0.146798,0.001496
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036486612.jpg,sad,1,neutral,N/A,0,0.000352,0.000828,0.844181,0.153511,0.001127
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036486813.jpg,sad,1,neutral,N/A,0,0.000289,0.000618,0.831947,0.166304,0.000843
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036487001.jpg,sad,1,neutral,N/A,0,0.000432,0.000796,0.828243,0.169266,0.001263
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036487201.jpg,sad,1,neutral,N/A,0,0.000325,0.000594,0.877790,0.120400,0.000892
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036487402.jpg,sad,1,neutral,N/A,0,0.000301,0.000625,0.871033,0.127252,0.000788
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036487609.jpg,sad,1,neutral,N/A,0,0.000310,0.000733,0.878072,0.119862,0.001023
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036487814.jpg,sad,1,neutral,N/A,0,0.000252,0.000674,0.874430,0.123697,0.000946
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036488010.jpg,sad,1,neutral,N/A,0,0.000310,0.000594,0.861737,0.136491,0.000868
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036488213.jpg,sad,1,neutral,N/A,0,0.000297,0.000672,0.895478,0.102513,0.001040
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036488414.jpg,sad,1,neutral,N/A,0,0.000425,0.000963,0.872248,0.124587,0.001777
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036488611.jpg,sad,1,neutral,N/A,0,0.000329,0.000882,0.871160,0.126301,0.001328
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036488815.jpg,sad,1,neutral,N/A,0,0.000323,0.000899,0.863176,0.134394,0.001208
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036490011.jpg,sad,2,neutral,N/A,0,0.000485,0.000863,0.861213,0.136260,0.001180
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036490181.jpg,sad,2,neutral,N/A,0,0.000577,0.001062,0.855376,0.141315,0.001669
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036490378.jpg,sad,2,neutral,N/A,0,0.000451,0.000867,0.826680,0.170707,0.001295
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036490581.jpg,sad,2,neutral,N/A,0,0.000454,0.000844,0.816544,0.180868,0.001289
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036490778.jpg,sad,2,neutral,N/A,0,0.000408,0.000696,0.795927,0.201902,0.001067
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036490979.jpg,sad,2,neutral,N/A,0,0.000348,0.000841,0.809269,0.188370,0.001172
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036491176.jpg,sad,2,neutral,N/A,0,0.000456,0.000828,0.767451,0.229976,0.001289
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036491376.jpg,sad,2,neutral,N/A,0,0.000405,0.000757,0.794135,0.203722,0.000981
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036491581.jpg,sad,2,neutral,N/A,0,0.000367,0.000700,0.814866,0.183028,0.001039
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036491778.jpg,sad,2,neutral,N/A,0,0.000320,0.000751,0.819494,0.178461,0.000974
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036491980.jpg,sad,2,neutral,N/A,0,0.000335,0.000694,0.803724,0.194303,0.000944
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036492180.jpg,sad,2,neutral,N/A,0,0.000294,0.000715,0.807381,0.190820,0.000790
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036492382.jpg,sad,2,neutral,N/A,0,0.000294,0.000761,0.820252,0.177767,0.000926
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036492581.jpg,sad,2,neutral,N/A,0,0.000346,0.000731,0.807730,0.190303,0.000891
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036492780.jpg,sad,2,neutral,N/A,0,0.000341,0.000710,0.820829,0.177173,0.000947
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036492978.jpg,sad,2,neutral,N/A,0,0.000391,0.000718,0.873873,0.123989,0.001028
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036493179.jpg,sad,2,neutral,N/A,0,0.000329,0.000815,0.823029,0.174798,0.001029
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036493380.jpg,sad,2,neutral,N/A,0,0.000339,0.000838,0.789694,0.208009,0.001120
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036493578.jpg,sad,2,neutral,N/A,0,0.000716,0.001105,0.584522,0.412198,0.001459
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036493778.jpg,sad,2,neutral,N/A,0,0.000347,0.000818,0.806868,0.191056,0.000912
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036493968.jpg,sad,2,neutral,N/A,0,0.000304,0.000605,0.832792,0.165504,0.000795
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036494178.jpg,sad,2,neutral,N/A,0,0.000431,0.000845,0.853884,0.143660,0.001180
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036494373.jpg,sad,2,neutral,N/A,0,0.000757,0.000766,0.745042,0.252465,0.000969
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036494569.jpg,sad,2,neutral,N/A,0,0.000416,0.000559,0.852560,0.145594,0.000870
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036494769.jpg,sad,2,neutral,N/A,0,0.000518,0.000785,0.873238,0.124206,0.001254
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036494981.jpg,sad,2,neutral,N/A,0,0.000469,0.000918,0.866786,0.130709,0.001117
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036495180.jpg,sad,2,neutral,N/A,0,0.000441,0.000682,0.870580,0.127241,0.001056
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036495376.jpg,sad,2,neutral,N/A,0,0.000620,0.000624,0.833124,0.164433,0.001199
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036495579.jpg,sad,2,neutral,N/A,0,0.000549,0.000459,0.884242,0.113783,0.000968
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036495782.jpg,sad,2,neutral,N/A,0,0.000442,0.000429,0.891500,0.106563,0.001066
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036495980.jpg,sad,2,neutral,N/A,0,0.000427,0.000542,0.879147,0.118917,0.000966
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036497414.jpg,sad,3,neutral,N/A,0,0.000494,0.000892,0.788216,0.209308,0.001090
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036497579.jpg,sad,3,neutral,N/A,0,0.000317,0.000669,0.837940,0.160122,0.000952
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036497782.jpg,sad,3,neutral,N/A,0,0.000265,0.000677,0.779974,0.218317,0.000767
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036497980.jpg,sad,3,neutral,N/A,0,0.000301,0.000643,0.648775,0.349382,0.000900
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036498179.jpg,sad,3,neutral,N/A,0,0.000405,0.000608,0.609209,0.388883,0.000895
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036498379.jpg,sad,3,neutral,N/A,0,0.000223,0.000535,0.681471,0.317107,0.000663
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036498580.jpg,sad,3,neutral,N/A,0,0.000311,0.000638,0.637296,0.361034,0.000721
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036498774.jpg,sad,3,neutral,N/A,0,0.000262,0.000661,0.665148,0.333189,0.000740
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036498979.jpg,sad,3,sad,3.786,1,0.000906,0.001335,0.230759,0.765844,0.001157
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036499181.jpg,sad,3,sad,4.044,1,0.000728,0.001192,0.181906,0.815461,0.000713
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036499381.jpg,sad,3,sad,4.280,1,0.000909,0.000948,0.136549,0.860969,0.000624
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036499579.jpg,sad,3,sad,2.719,1,0.000307,0.000853,0.437216,0.560898,0.000725
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036499781.jpg,sad,3,neutral,N/A,0,0.000253,0.000735,0.576655,0.421609,0.000748
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036499978.jpg,sad,3,neutral,N/A,0,0.000208,0.000732,0.685445,0.312893,0.000722
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036500179.jpg,sad,3,neutral,N/A,0,0.000275,0.000818,0.734465,0.263743,0.000698
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036500381.jpg,sad,3,neutral,N/A,0,0.000253,0.000779,0.669312,0.328637,0.001019
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036500581.jpg,sad,3,neutral,N/A,0,0.000390,0.000929,0.705905,0.291497,0.001279
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036500783.jpg,sad,3,neutral,N/A,0,0.000361,0.000846,0.707602,0.289899,0.001292
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036500982.jpg,sad,3,neutral,N/A,0,0.000364,0.000896,0.643524,0.353936,0.001280
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036501182.jpg,sad,3,neutral,N/A,0,0.000473,0.000862,0.616484,0.380321,0.001861
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036501368.jpg,sad,3,neutral,N/A,0,0.000448,0.000809,0.637693,0.359276,0.001773
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036501571.jpg,sad,3,neutral,N/A,0,0.000319,0.000861,0.739029,0.258648,0.001142
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036501769.jpg,sad,3,neutral,N/A,0,0.000342,0.000704,0.697082,0.300755,0.001117
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036501980.jpg,sad,3,neutral,N/A,0,0.000349,0.000678,0.762521,0.235433,0.001019
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036502181.jpg,sad,3,neutral,N/A,0,0.000300,0.000707,0.709232,0.288774,0.000985
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036502382.jpg,sad,3,neutral,N/A,0,0.000308,0.000674,0.759723,0.238353,0.000942
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036502579.jpg,sad,3,neutral,N/A,0,0.000278,0.000515,0.745440,0.253097,0.000669
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036502781.jpg,sad,3,neutral,N/A,0,0.000328,0.000710,0.674602,0.323262,0.001098
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036502980.jpg,sad,3,neutral,N/A,0,0.000272,0.000679,0.686568,0.311507,0.000974
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036503177.jpg,sad,3,neutral,N/A,0,0.000246,0.000576,0.599214,0.399092,0.000872
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036503382.jpg,sad,3,neutral,N/A,0,0.000370,0.000714,0.782593,0.215323,0.001000
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036504570.jpg,sad,4,sad,4.938,1,0.000488,0.000263,0.011112,0.987834,0.000302
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036504736.jpg,sad,4,sad,4.964,1,0.000362,0.000353,0.006206,0.992878,0.000200
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036504936.jpg,sad,4,sad,4.968,1,0.000247,0.000354,0.005635,0.993588,0.000176
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036505144.jpg,sad,4,sad,4.973,1,0.000268,0.000302,0.004535,0.994725,0.000170
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036505347.jpg,sad,4,sad,4.952,1,0.000238,0.000387,0.008516,0.990616,0.000243
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036505551.jpg,sad,4,sad,4.977,1,0.000221,0.000216,0.003874,0.995536,0.000153
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036505748.jpg,sad,4,sad,4.961,1,0.000207,0.000316,0.006841,0.992417,0.000219
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036505946.jpg,sad,4,sad,4.974,1,0.000257,0.000167,0.004602,0.994759,0.000215
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036506145.jpg,sad,4,sad,4.981,1,0.000276,0.000185,0.003084,0.996248,0.000207
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036506345.jpg,sad,4,sad,4.971,1,0.000291,0.000174,0.004974,0.994328,0.000232
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036506552.jpg,sad,4,sad,4.979,1,0.000188,0.000132,0.003669,0.995876,0.000136
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036506745.jpg,sad,4,sad,4.922,1,0.000253,0.000214,0.014421,0.984832,0.000280
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036506945.jpg,sad,4,sad,4.943,1,0.000189,0.000174,0.010595,0.988848,0.000194
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036507150.jpg,sad,4,sad,4.945,1,0.000286,0.000172,0.010069,0.989199,0.000274
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036507340.jpg,sad,4,sad,4.928,1,0.000355,0.000176,0.013143,0.985973,0.000354
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036507551.jpg,sad,4,sad,4.930,1,0.000302,0.000204,0.012860,0.986318,0.000316
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036507746.jpg,sad,4,sad,4.859,1,0.000314,0.000241,0.026346,0.972715,0.000384
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036507948.jpg,sad,4,sad,4.857,1,0.000250,0.000197,0.026882,0.972341,0.000330
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036508150.jpg,sad,4,sad,4.849,1,0.000225,0.000145,0.028403,0.970871,0.000356
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036508344.jpg,sad,4,sad,4.944,1,0.000373,0.000134,0.010160,0.989150,0.000182
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036508552.jpg,sad,4,sad,4.787,1,0.000243,0.000220,0.040255,0.958946,0.000336
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036508749.jpg,sad,4,sad,4.771,1,0.000320,0.000217,0.043136,0.955808,0.000519
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036508944.jpg,sad,4,sad,4.717,1,0.000261,0.000227,0.053693,0.945345,0.000474
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036509144.jpg,sad,4,sad,4.627,1,0.000247,0.000418,0.070858,0.927952,0.000525
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036509351.jpg,sad,4,sad,4.591,1,0.000295,0.000292,0.077745,0.921078,0.000590
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036509544.jpg,sad,4,sad,4.641,1,0.000291,0.000421,0.068079,0.930608,0.000602
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036509737.jpg,sad,4,sad,4.632,1,0.000257,0.000334,0.069986,0.928897,0.000526
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036509939.jpg,sad,4,sad,4.604,1,0.000272,0.000387,0.075206,0.923640,0.000495
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036510148.jpg,sad,4,sad,4.868,1,0.000219,0.000157,0.024948,0.974416,0.000260
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036510349.jpg,sad,4,sad,4.909,1,0.000285,0.000109,0.016957,0.982387,0.000262
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036510552.jpg,sad,4,sad,4.891,1,0.000293,0.000115,0.020412,0.978873,0.000307
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036511817.jpg,sad,5,sad,4.956,1,0.000251,0.000137,0.007989,0.991482,0.000141
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036511986.jpg,sad,5,sad,4.995,1,0.000432,0.000177,0.000515,0.998824,0.000052
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036512179.jpg,sad,5,sad,4.992,1,0.000795,0.000201,0.000620,0.998313,0.000072
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036512383.jpg,sad,5,sad,4.994,1,0.000780,0.000184,0.000294,0.998689,0.000053
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036512580.jpg,sad,5,sad,4.995,1,0.000652,0.000171,0.000294,0.998838,0.000045
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036512781.jpg,sad,5,sad,4.995,1,0.000583,0.000192,0.000210,0.998981,0.000033
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036512984.jpg,sad,5,sad,4.995,1,0.000544,0.000174,0.000242,0.999001,0.000040
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036513180.jpg,sad,5,sad,4.994,1,0.000838,0.000161,0.000271,0.998692,0.000038
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036513379.jpg,sad,5,sad,4.995,1,0.000533,0.000128,0.000375,0.998921,0.000043
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036513583.jpg,sad,5,sad,4.993,1,0.000804,0.000136,0.000468,0.998532,0.000060
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036513784.jpg,sad,5,sad,4.995,1,0.000470,0.000148,0.000396,0.998938,0.000048
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036513982.jpg,sad,5,sad,4.995,1,0.000465,0.000163,0.000515,0.998800,0.000057
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036514182.jpg,sad,5,sad,4.993,1,0.000517,0.000123,0.000824,0.998463,0.000074
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036514383.jpg,sad,5,sad,4.993,1,0.000469,0.000130,0.000829,0.998501,0.000072
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036514584.jpg,sad,5,sad,4.995,1,0.000352,0.000122,0.000571,0.998905,0.000051
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036514781.jpg,sad,5,sad,4.992,1,0.000522,0.000124,0.001034,0.998242,0.000078
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036514981.jpg,sad,5,sad,4.990,1,0.000447,0.000155,0.001457,0.997848,0.000092
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036515182.jpg,sad,5,sad,4.991,1,0.000441,0.000135,0.001244,0.998106,0.000074
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036515383.jpg,sad,5,sad,4.986,1,0.000425,0.000162,0.002161,0.997117,0.000135
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036515582.jpg,sad,5,sad,4.980,1,0.000580,0.000154,0.003213,0.995895,0.000158
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036515782.jpg,sad,5,sad,4.990,1,0.000330,0.000117,0.001444,0.998032,0.000078
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036515983.jpg,sad,5,sad,4.989,1,0.000338,0.000131,0.001648,0.997799,0.000083
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036516185.jpg,sad,5,sad,4.991,1,0.000382,0.000127,0.001364,0.998046,0.000082
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036516382.jpg,sad,5,sad,4.989,1,0.000307,0.000111,0.001723,0.997762,0.000097
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036516584.jpg,sad,5,sad,4.991,1,0.000321,0.000109,0.001409,0.998073,0.000088
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036516779.jpg,sad,5,sad,4.989,1,0.000291,0.000117,0.001726,0.997783,0.000082
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036516985.jpg,sad,5,sad,4.989,1,0.000276,0.000100,0.001709,0.997833,0.000082
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036517185.jpg,sad,5,sad,4.990,1,0.000424,0.000127,0.001466,0.997880,0.000104
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036517385.jpg,sad,5,sad,4.993,1,0.000460,0.000116,0.000916,0.998417,0.000092
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036517575.jpg,sad,5,sad,4.993,1,0.000437,0.000143,0.000798,0.998541,0.000082
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036517781.jpg,sad,5,sad,4.990,1,0.000505,0.000137,0.001333,0.997919,0.000106
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036519782.jpg,angry,1,sad,4.037,0,0.000596,0.001017,0.183281,0.814216,0.000890
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036519944.jpg,angry,1,neutral,N/A,0,0.000402,0.001061,0.549116,0.448569,0.000853
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036520146.jpg,angry,1,sad,3.376,0,0.000465,0.000808,0.310359,0.687151,0.001217
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036520351.jpg,angry,1,sad,3.709,0,0.000487,0.000715,0.246552,0.751234,0.001013
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036520548.jpg,angry,1,neutral,N/A,0,0.000523,0.001358,0.517430,0.479273,0.001416
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036520739.jpg,angry,1,neutral,N/A,0,0.000377,0.000783,0.527656,0.470128,0.001055
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036520939.jpg,angry,1,sad,2.626,0,0.000599,0.000764,0.454745,0.542843,0.001050
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036521148.jpg,angry,1,sad,2.636,0,0.000449,0.000765,0.452845,0.544862,0.001080
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036521348.jpg,angry,1,sad,3.014,0,0.000632,0.000845,0.379926,0.617555,0.001042
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036521550.jpg,angry,1,sad,3.319,0,0.000386,0.000680,0.321714,0.676264,0.000956
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036521747.jpg,angry,1,sad,3.267,0,0.000604,0.000714,0.331580,0.666115,0.000986
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036521950.jpg,angry,1,sad,3.642,0,0.000672,0.000762,0.259230,0.738386,0.000951
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036522148.jpg,angry,1,sad,4.233,0,0.000850,0.000719,0.145563,0.851917,0.000951
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036522345.jpg,angry,1,sad,4.333,0,0.001110,0.000664,0.126098,0.871172,0.000956
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036522550.jpg,angry,1,sad,4.058,0,0.001290,0.000923,0.178542,0.818133,0.001112
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036522751.jpg,angry,1,sad,4.207,0,0.001421,0.000759,0.149971,0.846840,0.001009
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036522949.jpg,angry,1,sad,4.482,0,0.001008,0.000469,0.097856,0.899872,0.000794
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036523146.jpg,angry,1,sad,4.930,0,0.001131,0.000211,0.012136,0.986197,0.000324
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036523347.jpg,angry,1,sad,4.573,0,0.002302,0.000480,0.078478,0.916909,0.001831
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036523551.jpg,angry,1,sad,4.741,0,0.002900,0.000337,0.046167,0.949191,0.001405
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036523747.jpg,angry,1,sad,4.715,0,0.001985,0.000309,0.052011,0.944247,0.001448
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036523951.jpg,angry,1,sad,4.355,0,0.002776,0.000505,0.119872,0.874727,0.002119
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036524145.jpg,angry,1,sad,4.627,0,0.001890,0.000403,0.068889,0.927431,0.001386
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036524349.jpg,angry,1,sad,4.301,0,0.001209,0.000644,0.131882,0.864710,0.001556
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036524550.jpg,angry,1,sad,3.708,0,0.001283,0.000716,0.245344,0.750520,0.002138
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036524747.jpg,angry,1,sad,3.364,0,0.001085,0.000913,0.311186,0.684275,0.002542
