frame_path,true_label,true_intensity,predicted_label,predicted_intensity,correct_label,prob_angry,prob_happy,prob_neutral,prob_sad,prob_surprised
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036485611.jpg,sad,1,sad,3.963,1,0.000158,0.000083,0.000183,0.999372,0.000204
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036485813.jpg,sad,1,sad,3.963,1,0.000292,0.000102,0.000201,0.999122,0.000283
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036486012.jpg,sad,1,sad,3.963,1,0.000662,0.000190,0.000332,0.998491,0.000325
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036486212.jpg,sad,1,sad,3.963,1,0.000198,0.000118,0.000143,0.999390,0.000151
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036486413.jpg,sad,1,sad,3.963,1,0.000128,0.000087,0.000174,0.999420,0.000190
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036486612.jpg,sad,1,sad,3.963,1,0.000153,0.000111,0.000181,0.999373,0.000182
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036486813.jpg,sad,1,sad,3.963,1,0.000144,0.000091,0.000159,0.999446,0.000161
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036487001.jpg,sad,1,sad,3.963,1,0.000182,0.000084,0.000135,0.999449,0.000151
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036487201.jpg,sad,1,sad,3.963,1,0.000073,0.000056,0.000131,0.999646,0.000093
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036487402.jpg,sad,1,sad,3.963,1,0.000104,0.000058,0.000131,0.999602,0.000105
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036487609.jpg,sad,1,sad,3.963,1,0.000144,0.000058,0.000166,0.999516,0.000116
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036487814.jpg,sad,1,sad,3.963,1,0.000130,0.000064,0.000181,0.999495,0.000129
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036488010.jpg,sad,1,sad,3.963,1,0.000183,0.000052,0.000138,0.999504,0.000122
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036488213.jpg,sad,1,sad,3.963,1,0.000089,0.000065,0.000162,0.999484,0.000201
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036488414.jpg,sad,1,sad,3.963,1,0.000278,0.000104,0.000196,0.999098,0.000325
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036488611.jpg,sad,1,sad,3.963,1,0.000105,0.000069,0.000296,0.999368,0.000162
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036488815.jpg,sad,1,sad,3.963,1,0.000122,0.000066,0.000200,0.999447,0.000165
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036490011.jpg,sad,2,sad,3.963,1,0.000518,0.000112,0.000258,0.998828,0.000285
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036490181.jpg,sad,2,sad,3.963,1,0.000863,0.000180,0.000369,0.998231,0.000357
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036490378.jpg,sad,2,sad,3.963,1,0.000242,0.000092,0.000208,0.999256,0.000202
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036490581.jpg,sad,2,sad,3.963,1,0.000137,0.000095,0.000176,0.999411,0.000180
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036490778.jpg,sad,2,sad,3.963,1,0.000112,0.000073,0.000128,0.999520,0.000167
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036490979.jpg,sad,2,sad,3.963,1,0.000078,0.000081,0.000152,0.999511,0.000178
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036491176.jpg,sad,2,sad,3.963,1,0.000100,0.000083,0.000151,0.999516,0.000150
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036491376.jpg,sad,2,sad,3.963,1,0.000106,0.000081,0.000159,0.999519,0.000135
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036491581.jpg,sad,2,sad,3.963,1,0.000100,0.000071,0.000140,0.999533,0.000155
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036491778.jpg,sad,2,sad,3.963,1,0.000068,0.000067,0.000138,0.999588,0.000139
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036491980.jpg,sad,2,sad,3.963,1,0.000082,0.000074,0.000164,0.999542,0.000137
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036492180.jpg,sad,2,sad,3.963,1,0.000089,0.000071,0.000177,0.999513,0.000150
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036492382.jpg,sad,2,sad,3.963,1,0.000248,0.000090,0.000233,0.999238,0.000190
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036492581.jpg,sad,2,sad,3.963,1,0.000167,0.000090,0.000193,0.999390,0.000161
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036492780.jpg,sad,2,sad,3.963,1,0.000152,0.000091,0.000188,0.999406,0.000163
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036492978.jpg,sad,2,sad,3.963,1,0.000477,0.000120,0.000257,0.998911,0.000235
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036493179.jpg,sad,2,sad,3.963,1,0.000197,0.000099,0.000239,0.999285,0.000180
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036493380.jpg,sad,2,sad,3.963,1,0.000177,0.000090,0.000198,0.999368,0.000167
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036493578.jpg,sad,2,sad,3.963,1,0.000090,0.000050,0.000153,0.999572,0.000136
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036493778.jpg,sad,2,sad,3.963,1,0.000082,0.000071,0.000153,0.999548,0.000146
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036493968.jpg,sad,2,sad,3.963,1,0.000090,0.000074,0.000149,0.999524,0.000164
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036494178.jpg,sad,2,sad,3.963,1,0.000469,0.000102,0.000196,0.999042,0.000191
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036494373.jpg,sad,2,sad,3.963,1,0.000109,0.000065,0.000131,0.999556,0.000139
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036494569.jpg,sad,2,sad,3.963,1,0.000175,0.000064,0.000165,0.999395,0.000201
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036494769.jpg,sad,2,sad,3.963,1,0.000623,0.000110,0.000208,0.998897,0.000162
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036494981.jpg,sad,2,sad,3.963,1,0.000159,0.000075,0.000162,0.999471,0.000133
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036495180.jpg,sad,2,sad,3.963,1,0.000410,0.000115,0.000197,0.999119,0.000160
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036495376.jpg,sad,2,sad,3.963,1,0.000292,0.000089,0.000171,0.999264,0.000183
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036495579.jpg,sad,2,sad,3.963,1,0.000129,0.000074,0.000147,0.999530,0.000120
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036495782.jpg,sad,2,sad,3.963,1,0.000405,0.000099,0.000223,0.998997,0.000276
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036495980.jpg,sad,2,sad,3.963,1,0.000603,0.000106,0.000219,0.998798,0.000273
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036497414.jpg,sad,3,sad,3.963,1,0.000121,0.000082,0.000157,0.999454,0.000185
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036497579.jpg,sad,3,sad,3.963,1,0.000242,0.000096,0.000159,0.999368,0.000135
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036497782.jpg,sad,3,sad,3.963,1,0.000074,0.000077,0.000123,0.999560,0.000166
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036497980.jpg,sad,3,sad,3.963,1,0.000129,0.000101,0.000158,0.999448,0.000164
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036498179.jpg,sad,3,sad,3.963,1,0.000106,0.000083,0.000124,0.999556,0.000131
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036498379.jpg,sad,3,sad,3.963,1,0.000128,0.000065,0.000140,0.999576,0.000092
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036498580.jpg,sad,3,sad,3.963,1,0.000082,0.000082,0.000122,0.999592,0.000122
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036498774.jpg,sad,3,sad,3.963,1,0.000093,0.000086,0.000128,0.999549,0.000144
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036498979.jpg,sad,3,sad,3.963,1,0.000103,0.000069,0.000134,0.999551,0.000143
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036499181.jpg,sad,3,sad,3.963,1,0.000084,0.000060,0.000117,0.999616,0.000122
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036499381.jpg,sad,3,sad,3.963,1,0.000077,0.000074,0.000117,0.999583,0.000149
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036499579.jpg,sad,3,sad,3.963,1,0.000086,0.000079,0.000124,0.999604,0.000107
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036499781.jpg,sad,3,sad,3.963,1,0.000111,0.000073,0.000155,0.999556,0.000105
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036499978.jpg,sad,3,sad,3.963,1,0.000109,0.000091,0.000152,0.999522,0.000126
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036500179.jpg,sad,3,sad,3.963,1,0.000090,0.000089,0.000103,0.999608,0.000110
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036500381.jpg,sad,3,sad,3.963,1,0.000131,0.000100,0.000165,0.999456,0.000149
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036500581.jpg,sad,3,sad,3.963,1,0.000234,0.000158,0.000186,0.999197,0.000225
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036500783.jpg,sad,3,sad,3.963,1,0.000149,0.000094,0.000150,0.999437,0.000170
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036500982.jpg,sad,3,sad,3.963,1,0.000108,0.000099,0.000155,0.999478,0.000159
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036501182.jpg,sad,3,sad,3.963,1,0.000140,0.000099,0.000163,0.999406,0.000191
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036501368.jpg,sad,3,sad,3.963,1,0.000170,0.000110,0.000167,0.999358,0.000195
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036501571.jpg,sad,3,sad,3.963,1,0.000098,0.000104,0.000154,0.999497,0.000146
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036501769.jpg,sad,3,sad,3.963,1,0.000099,0.000089,0.000164,0.999492,0.000156
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036501980.jpg,sad,3,sad,3.963,1,0.000107,0.000048,0.000123,0.999628,0.000094
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036502181.jpg,sad,3,sad,3.963,1,0.000141,0.000063,0.000141,0.999551,0.000103
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036502382.jpg,sad,3,sad,3.963,1,0.000117,0.000060,0.000132,0.999597,0.000094
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036502579.jpg,sad,3,sad,3.963,1,0.000093,0.000068,0.000121,0.999604,0.000114
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036502781.jpg,sad,3,sad,3.963,1,0.000112,0.000098,0.000142,0.999490,0.000158
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036502980.jpg,sad,3,sad,3.963,1,0.000121,0.000091,0.000141,0.999475,0.000172
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036503177.jpg,sad,3,sad,3.963,1,0.000160,0.000093,0.000150,0.999418,0.000178
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036503382.jpg,sad,3,sad,3.963,1,0.000103,0.000046,0.000124,0.999643,0.000084
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036504570.jpg,sad,4,sad,3.963,1,0.000551,0.000192,0.000080,0.999121,0.000057
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036504736.jpg,sad,4,sad,3.963,1,0.000547,0.000136,0.000047,0.999235,0.000035
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036504936.jpg,sad,4,sad,3.963,1,0.000372,0.000161,0.000047,0.999383,0.000036
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036505144.jpg,sad,4,sad,3.963,1,0.000779,0.000239,0.000055,0.998886,0.000040
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036505347.jpg,sad,4,sad,3.963,1,0.000384,0.000215,0.000082,0.999252,0.000068
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036505551.jpg,sad,4,sad,3.963,1,0.000554,0.000193,0.000083,0.999112,0.000058
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036505748.jpg,sad,4,sad,3.963,1,0.000484,0.000173,0.000050,0.999246,0.000047
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036505946.jpg,sad,4,sad,3.963,1,0.000669,0.000145,0.000040,0.999104,0.000042
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036506145.jpg,sad,4,sad,3.963,1,0.000570,0.000126,0.000029,0.999239,0.000036
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036506345.jpg,sad,4,sad,3.963,1,0.000485,0.000120,0.000030,0.999321,0.000044
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036506552.jpg,sad,4,sad,3.963,1,0.000611,0.000124,0.000032,0.999187,0.000046
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036506745.jpg,sad,4,sad,3.963,1,0.000575,0.000130,0.000039,0.999191,0.000065
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036506945.jpg,sad,4,sad,3.963,1,0.000478,0.000136,0.000038,0.999271,0.000076
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036507150.jpg,sad,4,sad,3.963,1,0.000586,0.000139,0.000046,0.999146,0.000083
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036507340.jpg,sad,4,sad,3.963,1,0.000761,0.000149,0.000055,0.998939,0.000095
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036507551.jpg,sad,4,sad,3.963,1,0.000833,0.000160,0.000066,0.998808,0.000133
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036507746.jpg,sad,4,sad,3.963,1,0.000677,0.000123,0.000046,0.999067,0.000087
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036507948.jpg,sad,4,sad,3.963,1,0.001142,0.000154,0.000063,0.998524,0.000118
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036508150.jpg,sad,4,sad,3.963,1,0.001091,0.000148,0.000060,0.998589,0.000112
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036508344.jpg,sad,4,sad,3.963,1,0.000820,0.000121,0.000048,0.998913,0.000098
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036508552.jpg,sad,4,sad,3.963,1,0.000777,0.000136,0.000068,0.998890,0.000129
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036508749.jpg,sad,4,sad,3.963,1,0.001662,0.000142,0.000094,0.997964,0.000138
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036508944.jpg,sad,4,sad,3.963,1,0.000526,0.000104,0.000076,0.999193,0.000101
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036509144.jpg,sad,4,sad,3.963,1,0.001346,0.000212,0.000090,0.998136,0.000216
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036509351.jpg,sad,4,sad,3.963,1,0.001035,0.000201,0.000112,0.998453,0.000200
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036509544.jpg,sad,4,sad,3.963,1,0.001083,0.000210,0.000092,0.998382,0.000233
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036509737.jpg,sad,4,sad,3.963,1,0.000906,0.000185,0.000080,0.998630,0.000199
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036509939.jpg,sad,4,sad,3.963,1,0.000862,0.000172,0.000096,0.998667,0.000205
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036510148.jpg,sad,4,sad,3.963,1,0.001718,0.000213,0.000117,0.997726,0.000227
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036510349.jpg,sad,4,sad,3.963,1,0.001388,0.000158,0.000106,0.998172,0.000177
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036510552.jpg,sad,4,sad,3.963,1,0.000829,0.000141,0.000098,0.998778,0.000154
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036511817.jpg,sad,5,sad,3.963,1,0.000184,0.000074,0.000042,0.999626,0.000073
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036511986.jpg,sad,5,sad,3.963,1,0.000542,0.000069,0.000038,0.999278,0.000073
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036512179.jpg,sad,5,sad,3.963,1,0.000610,0.000100,0.000042,0.999190,0.000059
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036512383.jpg,sad,5,sad,3.963,1,0.000756,0.000100,0.000037,0.999030,0.000076
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036512580.jpg,sad,5,sad,3.963,1,0.001060,0.000114,0.000041,0.998685,0.000100
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036512781.jpg,sad,5,sad,3.963,1,0.000763,0.000088,0.000030,0.999043,0.000075
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036512984.jpg,sad,5,sad,3.963,1,0.001857,0.000128,0.000044,0.997854,0.000117
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036513180.jpg,sad,5,sad,3.963,1,0.001620,0.000131,0.000044,0.998107,0.000098
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036513379.jpg,sad,5,sad,3.963,1,0.001093,0.000101,0.000041,0.998682,0.000082
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036513583.jpg,sad,5,sad,3.963,1,0.000767,0.000116,0.000043,0.998993,0.000081
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036513784.jpg,sad,5,sad,3.963,1,0.000903,0.000123,0.000045,0.998855,0.000074
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036513982.jpg,sad,5,sad,3.963,1,0.000760,0.000122,0.000045,0.998997,0.000075
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036514182.jpg,sad,5,sad,3.963,1,0.001190,0.000145,0.000058,0.998507,0.000099
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036514383.jpg,sad,5,sad,3.963,1,0.000847,0.000091,0.000038,0.998962,0.000063
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036514584.jpg,sad,5,sad,3.963,1,0.000723,0.000104,0.000039,0.999065,0.000070
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036514781.jpg,sad,5,sad,3.963,1,0.000700,0.000105,0.000042,0.999081,0.000071
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036514981.jpg,sad,5,sad,3.963,1,0.000562,0.000105,0.000038,0.999225,0.000070
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036515182.jpg,sad,5,sad,3.963,1,0.000944,0.000120,0.000048,0.998802,0.000086
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036515383.jpg,sad,5,sad,3.963,1,0.000695,0.000116,0.000046,0.999067,0.000077
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036515582.jpg,sad,5,sad,3.963,1,0.000587,0.000136,0.000047,0.999153,0.000078
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036515782.jpg,sad,5,sad,3.963,1,0.000621,0.000099,0.000039,0.999179,0.000062
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036515983.jpg,sad,5,sad,3.963,1,0.001037,0.000092,0.000036,0.998776,0.000059
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036516185.jpg,sad,5,sad,3.963,1,0.000829,0.000089,0.000039,0.998972,0.000071
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036516382.jpg,sad,5,sad,3.963,1,0.000817,0.000119,0.000042,0.998949,0.000073
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036516584.jpg,sad,5,sad,3.963,1,0.000628,0.000120,0.000045,0.999136,0.000071
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036516779.jpg,sad,5,sad,3.963,1,0.000585,0.000124,0.000050,0.999159,0.000082
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036516985.jpg,sad,5,sad,3.963,1,0.000607,0.000124,0.000045,0.999150,0.000074
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036517185.jpg,sad,5,sad,3.963,1,0.000503,0.000130,0.000045,0.999243,0.000079
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036517385.jpg,sad,5,sad,3.963,1,0.001192,0.000150,0.000060,0.998462,0.000136
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036517575.jpg,sad,5,sad,3.963,1,0.000940,0.000143,0.000049,0.998765,0.000104
data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036517781.jpg,sad,5,sad,3.963,1,0.000980,0.000157,0.000051,0.998714,0.000098
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036519782.jpg,angry,1,sad,3.963,0,0.491953,0.000544,0.003081,0.494965,0.009457
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036519944.jpg,angry,1,angry,2.796,1,0.859849,0.000325,0.001798,0.134615,0.003413
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036520146.jpg,angry,1,angry,2.796,1,0.998756,0.000022,0.000106,0.001004,0.000113
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036520351.jpg,angry,1,angry,2.796,1,0.998408,0.000035,0.000137,0.001313,0.000107
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036520548.jpg,angry,1,angry,2.796,1,0.994010,0.000080,0.000251,0.005428,0.000230
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036520739.jpg,angry,1,angry,2.796,1,0.995101,0.000048,0.000228,0.004427,0.000197
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036520939.jpg,angry,1,angry,2.842,1,0.998922,0.000025,0.000094,0.000867,0.000092
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036521148.jpg,angry,1,angry,2.796,1,0.998136,0.000028,0.000124,0.001608,0.000104
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036521348.jpg,angry,1,angry,2.911,1,0.999128,0.000027,0.000089,0.000676,0.000080
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036521550.jpg,angry,1,angry,2.856,1,0.998965,0.000023,0.000098,0.000840,0.000074
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036521747.jpg,angry,1,angry,2.796,1,0.997390,0.000049,0.000135,0.002308,0.000118
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036521950.jpg,angry,1,angry,2.796,1,0.997543,0.000048,0.000125,0.002168,0.000117
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036522148.jpg,angry,1,angry,2.808,1,0.998827,0.000032,0.000080,0.000995,0.000067
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036522345.jpg,angry,1,angry,2.796,1,0.998637,0.000031,0.000077,0.001187,0.000068
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036522550.jpg,angry,1,angry,2.942,1,0.999232,0.000024,0.000067,0.000625,0.000052
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036522751.jpg,angry,1,angry,3.010,1,0.999442,0.000018,0.000050,0.000449,0.000040
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036522949.jpg,angry,1,angry,2.983,1,0.999355,0.000019,0.000075,0.000503,0.000048
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036523146.jpg,angry,1,angry,3.035,1,0.999509,0.000017,0.000075,0.000358,0.000041
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036523347.jpg,angry,1,angry,3.071,1,0.999625,0.000014,0.000050,0.000278,0.000034
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036523551.jpg,angry,1,angry,3.099,1,0.999713,0.000012,0.000040,0.000210,0.000025
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036523747.jpg,angry,1,angry,3.070,1,0.999623,0.000012,0.000044,0.000290,0.000031
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036523951.jpg,angry,1,angry,3.075,1,0.999632,0.000014,0.000070,0.000251,0.000033
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036524145.jpg,angry,1,angry,3.077,1,0.999644,0.000012,0.000048,0.000267,0.000030
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036524349.jpg,angry,1,angry,3.088,1,0.999679,0.000012,0.000042,0.000240,0.000027
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036524550.jpg,angry,1,angry,2.867,1,0.998996,0.000023,0.000094,0.000800,0.000087
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036524747.jpg,angry,1,angry,2.935,1,0.999205,0.000019,0.000099,0.000630,0.000046
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036524952.jpg,angry,1,angry,2.932,1,0.999196,0.000021,0.000093,0.000636,0.000054
data/personalization/salenatang/frames/20260517_124640/salenatang_angry_1_010_1779036525149.jpg,angry,1,angry,3.002,1,0.999412,0.000016,0.000082,0.000453,0.000037
