user_id,session_id,frame_path,timestamp_ms,emotion_label,intensity_label,prompt_id,prompt_text,split,face_detected
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_happy_5_004_1779036476911.jpg,1779036476911,happy,5,happy_5_004,Recall one of your happiest memories and show your strongest happy expression.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_happy_5_004_1779036477112.jpg,1779036477112,happy,5,happy_5_004,Recall one of your happiest memories and show your strongest happy expression.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_happy_5_004_1779036477309.jpg,1779036477309,happy,5,happy_5_004,Recall one of your happiest memories and show your strongest happy expression.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_happy_5_004_1779036477513.jpg,1779036477513,happy,5,happy_5_004,Recall one of your happiest memories and show your strongest happy expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_happy_5_004_1779036477709.jpg,1779036477709,happy,5,happy_5_004,Recall one of your happiest memories and show your strongest happy expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_happy_5_004_1779036477909.jpg,1779036477909,happy,5,happy_5_004,Recall one of your happiest memories and show your strongest happy expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_happy_5_004_1779036478111.jpg,1779036478111,happy,5,happy_5_004,Recall one of your happiest memories and show your strongest happy expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_happy_5_004_1779036478308.jpg,1779036478308,happy,5,happy_5_004,Recall one of your happiest memories and show your strongest happy expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_happy_5_004_1779036478513.jpg,1779036478513,happy,5,happy_5_004,Recall one of your happiest memories and show your strongest happy expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_happy_5_004_1779036478712.jpg,1779036478712,happy,5,happy_5_004,Recall one of your happiest memories and show your strongest happy expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_happy_5_004_1779036478910.jpg,1779036478910,happy,5,happy_5_004,Recall one of your happiest memories and show your strongest happy expression.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_happy_5_004_1779036479111.jpg,1779036479111,happy,5,happy_5_004,Recall one of your happiest memories and show your strongest happy expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036482841.jpg,1779036482841,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036483009.jpg,1779036483009,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036483213.jpg,1779036483213,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036483414.jpg,1779036483414,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036483612.jpg,1779036483612,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036483812.jpg,1779036483812,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036484011.jpg,1779036484011,sad,1,sad_1_005,Show a slight down or tired expression.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036484215.jpg,1779036484215,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036484413.jpg,1779036484413,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036484608.jpg,1779036484608,sad,1,sad_1_005,Show a slight down or tired expression.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036484813.jpg,1779036484813,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036485009.jpg,1779036485009,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036485207.jpg,1779036485207,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036485410.jpg,1779036485410,sad,1,sad_1_005,Show a slight down or tired expression.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036485611.jpg,1779036485611,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036485813.jpg,1779036485813,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036486012.jpg,1779036486012,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036486212.jpg,1779036486212,sad,1,sad_1_005,Show a slight down or tired expression.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036486413.jpg,1779036486413,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036486612.jpg,1779036486612,sad,1,sad_1_005,Show a slight down or tired expression.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036486813.jpg,1779036486813,sad,1,sad_1_005,Show a slight down or tired expression.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036487001.jpg,1779036487001,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036487201.jpg,1779036487201,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036487402.jpg,1779036487402,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036487609.jpg,1779036487609,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036487814.jpg,1779036487814,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036488010.jpg,1779036488010,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036488213.jpg,1779036488213,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036488414.jpg,1779036488414,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036488611.jpg,1779036488611,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_1_005_1779036488815.jpg,1779036488815,sad,1,sad_1_005,Show a slight down or tired expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036490011.jpg,1779036490011,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036490181.jpg,1779036490181,sad,2,sad_2_006,Think of a time you were disappointed.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036490378.jpg,1779036490378,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036490581.jpg,1779036490581,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036490778.jpg,1779036490778,sad,2,sad_2_006,Think of a time you were disappointed.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036490979.jpg,1779036490979,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036491176.jpg,1779036491176,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036491376.jpg,1779036491376,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036491581.jpg,1779036491581,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036491778.jpg,1779036491778,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036491980.jpg,1779036491980,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036492180.jpg,1779036492180,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036492382.jpg,1779036492382,sad,2,sad_2_006,Think of a time you were disappointed.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036492581.jpg,1779036492581,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036492780.jpg,1779036492780,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036492978.jpg,1779036492978,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036493179.jpg,1779036493179,sad,2,sad_2_006,Think of a time you were disappointed.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036493380.jpg,1779036493380,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036493578.jpg,1779036493578,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036493778.jpg,1779036493778,sad,2,sad_2_006,Think of a time you were disappointed.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036493968.jpg,1779036493968,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036494178.jpg,1779036494178,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036494373.jpg,1779036494373,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036494569.jpg,1779036494569,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036494769.jpg,1779036494769,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036494981.jpg,1779036494981,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036495180.jpg,1779036495180,sad,2,sad_2_006,Think of a time you were disappointed.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036495376.jpg,1779036495376,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036495579.jpg,1779036495579,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036495782.jpg,1779036495782,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_2_006_1779036495980.jpg,1779036495980,sad,2,sad_2_006,Think of a time you were disappointed.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036497414.jpg,1779036497414,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036497579.jpg,1779036497579,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036497782.jpg,1779036497782,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036497980.jpg,1779036497980,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036498179.jpg,1779036498179,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036498379.jpg,1779036498379,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036498580.jpg,1779036498580,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036498774.jpg,1779036498774,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036498979.jpg,1779036498979,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036499181.jpg,1779036499181,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036499381.jpg,1779036499381,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036499579.jpg,1779036499579,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036499781.jpg,1779036499781,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036499978.jpg,1779036499978,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036500179.jpg,1779036500179,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036500381.jpg,1779036500381,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036500581.jpg,1779036500581,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036500783.jpg,1779036500783,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036500982.jpg,1779036500982,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036501182.jpg,1779036501182,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036501368.jpg,1779036501368,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036501571.jpg,1779036501571,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036501769.jpg,1779036501769,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036501980.jpg,1779036501980,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036502181.jpg,1779036502181,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036502382.jpg,1779036502382,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036502579.jpg,1779036502579,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036502781.jpg,1779036502781,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036502980.jpg,1779036502980,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036503177.jpg,1779036503177,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_3_007_1779036503382.jpg,1779036503382,sad,3,sad_3_007,Think of a sad memory and show clear sadness.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036504570.jpg,1779036504570,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036504736.jpg,1779036504736,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036504936.jpg,1779036504936,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036505144.jpg,1779036505144,sad,4,sad_4_008,Show a stronger sad expression.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036505347.jpg,1779036505347,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036505551.jpg,1779036505551,sad,4,sad_4_008,Show a stronger sad expression.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036505748.jpg,1779036505748,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036505946.jpg,1779036505946,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036506145.jpg,1779036506145,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036506345.jpg,1779036506345,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036506552.jpg,1779036506552,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036506745.jpg,1779036506745,sad,4,sad_4_008,Show a stronger sad expression.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036506945.jpg,1779036506945,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036507150.jpg,1779036507150,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036507340.jpg,1779036507340,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036507551.jpg,1779036507551,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036507746.jpg,1779036507746,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036507948.jpg,1779036507948,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036508150.jpg,1779036508150,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036508344.jpg,1779036508344,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036508552.jpg,1779036508552,sad,4,sad_4_008,Show a stronger sad expression.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036508749.jpg,1779036508749,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036508944.jpg,1779036508944,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036509144.jpg,1779036509144,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036509351.jpg,1779036509351,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036509544.jpg,1779036509544,sad,4,sad_4_008,Show a stronger sad expression.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036509737.jpg,1779036509737,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036509939.jpg,1779036509939,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036510148.jpg,1779036510148,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036510349.jpg,1779036510349,sad,4,sad_4_008,Show a stronger sad expression.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_4_008_1779036510552.jpg,1779036510552,sad,4,sad_4_008,Show a stronger sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036511817.jpg,1779036511817,sad,5,sad_5_009,Think of a time you felt hopeless and show your strongest sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036511986.jpg,1779036511986,sad,5,sad_5_009,Think of a time you felt hopeless and show your strongest sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036512179.jpg,1779036512179,sad,5,sad_5_009,Think of a time you felt hopeless and show your strongest sad expression.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036512383.jpg,1779036512383,sad,5,sad_5_009,Think of a time you felt hopeless and show your strongest sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036512580.jpg,1779036512580,sad,5,sad_5_009,Think of a time you felt hopeless and show your strongest sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036512781.jpg,1779036512781,sad,5,sad_5_009,Think of a time you felt hopeless and show your strongest sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036512984.jpg,1779036512984,sad,5,sad_5_009,Think of a time you felt hopeless and show your strongest sad expression.,val,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036513180.jpg,1779036513180,sad,5,sad_5_009,Think of a time you felt hopeless and show your strongest sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036513379.jpg,1779036513379,sad,5,sad_5_009,Think of a time you felt hopeless and show your strongest sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036513583.jpg,1779036513583,sad,5,sad_5_009,Think of a time you felt hopeless and show your strongest sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036513784.jpg,1779036513784,sad,5,sad_5_009,Think of a time you felt hopeless and show your strongest sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036513982.jpg,1779036513982,sad,5,sad_5_009,Think of a time you felt hopeless and show your strongest sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036514182.jpg,1779036514182,sad,5,sad_5_009,Think of a time you felt hopeless and show your strongest sad expression.,train,1
salenatang,20260517_124640,data/personalization/salenatang/frames/20260517_124640/salenatang_sad_5_009_1779036514383.jpg,1779036514383,sad,5,sad_5_009,Think of a time you felt hopeless and show your strongest sad expression.,train,1
